0.000000
1.960000	0.307481	0.000294
2.000000	0.299650	0.000297
2.040000	0.280587	0.000221
2.080000	0.261565	0.000195
2.120000	0.238290	0.000285
2.160000	0.240049	0.000285
2.200000	0.236539	0.000221
2.240000	0.240884	0.000341
2.280000	0.218817	0.000364
2.320000	0.194198	0.000291
2.360000	0.200196	0.000259
2.400000	0.191679	0.000244
2.440000	0.185669	0.000291
2.480000	0.183763	0.000282
2.520000	0.163026	0.000378
2.560000	0.158519	0.000181
2.600000	0.160438	0.000262
2.640000	0.151430	0.000244
2.680000	0.144232	0.000395
2.720000	0.137355	0.000257
2.760000	0.133374	0.000173
2.800000	0.125167	0.000213
2.840000	0.123705	0.000199
2.880000	0.129488	0.000251
2.920000	0.113747	0.000296
2.960000	0.118007	0.000218

0.020000
1.000000	0.943369	0.000157
1.040000	0.868892	0.000243
1.080000	0.626822	0.000195
1.120000	0.545645	0.000192
1.160000	0.532856	0.000120
1.200000	0.515046	0.000073
1.240000	0.508864	0.000054
1.280000	0.509214	0.000055
1.320000	0.500673	0.000013
1.360000	0.502068	0.000026
1.400000	0.500801	0.000034
1.440000	0.500000	0.000000
1.480000	0.501130	0.000011
1.520000	0.501259	0.000016
1.560000	0.499770	0.000026
1.600000	0.497469	0.000033
1.640000	0.501031	0.000006
1.680000	0.498656	0.000021
1.720000	0.500000	0.000000
1.760000	0.496039	0.000065
1.800000	0.496141	0.000037
1.840000	0.500500	0.000000
1.880000	0.498226	0.000034
1.920000	0.491599	0.000050
1.960000	0.490708	0.000068
2.000000	0.482809	0.000107
2.040000	0.493584	0.000061
2.080000	0.470481	0.000122
2.120000	0.468587	0.000128
2.160000	0.470238	0.000130
2.200000	0.459357	0.000148
2.240000	0.440978	0.000192
2.280000	0.426012	0.000156
2.320000	0.424209	0.000156
2.360000	0.411139	0.000186
2.400000	0.404403	0.000170
2.440000	0.391549	0.000175
2.480000	0.372518	0.000159
2.520000	0.366991	0.000186
2.560000	0.354906	0.000202
2.600000	0.338339	0.000190
2.640000	0.334594	0.000224
2.680000	0.325455	0.000283
2.720000	0.322081	0.000196
2.760000	0.311940	0.000229
2.800000	0.295544	0.000221
2.840000	0.298969	0.000276
2.880000	0.288336	0.000223
2.920000	0.280918	0.000222
2.960000	0.273319	0.000169

0.040000
1.000000	0.885045	0.000299
1.040000	0.697401	0.000278
1.080000	0.562414	0.000134
1.120000	0.528607	0.000113
1.160000	0.511998	0.000078
1.200000	0.506301	0.000043
1.240000	0.503530	0.000020
1.280000	0.500704	0.000014
1.320000	0.499000	0.000000
1.360000	0.499500	0.000000
1.400000	0.500000	0.000000
1.440000	0.500500	0.000000
1.480000	0.500509	0.000003
1.520000	0.500000	0.000000
1.560000	0.500000	0.000000
1.600000	0.499000	0.000000
1.640000	0.499500	0.000000
1.680000	0.500000	0.000000
1.720000	0.500000	0.000000
1.760000	0.499500	0.000000
1.800000	0.499500	0.000000
1.840000	0.500500	0.000000
1.880000	0.499500	0.000000
1.920000	0.498473	0.000022
1.960000	0.500000	0.000000
2.000000	0.500500	0.000000
2.040000	0.499816	0.000024
2.080000	0.500000	0.000000
2.120000	0.497928	0.000032
2.160000	0.497832	0.000042
2.200000	0.499500	0.000000
2.240000	0.497320	0.000031
2.280000	0.495747	0.000040
2.320000	0.500500	0.000000
2.360000	0.494698	0.000055
2.400000	0.499500	0.000000
2.440000	0.489959	0.000052
2.480000	0.490533	0.000051
2.520000	0.495768	0.000043
2.560000	0.496337	0.000052
2.600000	0.488483	0.000059
2.640000	0.477787	0.000101
2.680000	0.488176	0.000063
2.720000	0.484512	0.000069
2.760000	0.479685	0.000070
2.800000	0.475162	0.000114
2.840000	0.481600	0.000095
2.880000	0.483036	0.000096
2.920000	0.464310	0.000105
2.960000	0.473944	0.000069

